test_id,product_category,product_code_1,product_code_2
2932,Milk,306,271
2933,Milk,271,313
2934,Milk,271,315
2935,Milk,326,271
2936,Milk,271,340
2937,Milk,271,342
2938,Milk,271,354
2939,Milk,356,271
2940,Milk,367,271
2941,Milk,271,382
2942,Milk,392,271
2943,Milk,271,427
2944,Milk,271,442
2945,Milk,457,271
2946,Milk,271,480
2947,Milk,271,491
2948,Milk,493,271
2949,Milk,271,509
2950,Milk,271,511
2951,Milk,271,528
2952,Milk,278,300
2953,Milk,306,278
2954,Milk,278,313
2955,Milk,278,315
2956,Milk,278,326
2957,Milk,278,340
2958,Milk,342,278
2959,Milk,278,354
2960,Milk,356,278
2961,Milk,367,278
2962,Milk,382,278
2963,Milk,278,392
2964,Milk,278,427
2965,Milk,278,442
2966,Milk,278,457
2967,Milk,278,480
2968,Milk,278,491
2969,Milk,493,278
2970,Milk,509,278
2971,Milk,511,278
2972,Milk,278,528
2973,Milk,300,306
2974,Milk,313,300
2975,Milk,315,300
2976,Milk,300,326
2977,Milk,340,300
2978,Milk,300,342
2979,Milk,300,354
2980,Milk,356,300
2981,Milk,367,300
2982,Milk,300,382
2983,Milk,300,392
2984,Milk,300,427
2985,Milk,300,442
2986,Milk,457,300
2987,Milk,300,480
2988,Milk,300,491
2989,Milk,300,493
2990,Milk,509,300
2991,Milk,300,511
2992,Milk,300,528
2993,Milk,313,306
2994,Milk,315,306
2995,Milk,306,326
2996,Milk,340,306
2997,Milk,342,306
2998,Milk,354,306
2999,Milk,306,356
3000,Milk,306,367
3001,Milk,306,382
3002,Milk,392,306
3003,Milk,306,427
3004,Milk,306,442
3005,Milk,306,457
3006,Milk,306,480
3007,Milk,491,306
3008,Milk,306,493
3009,Milk,509,306
3010,Milk,306,511
3011,Milk,528,306
3012,Milk,315,313
3013,Milk,326,313
3014,Milk,313,340
3015,Milk,342,313
3016,Milk,313,354
3017,Milk,356,313
3018,Milk,367,313
3019,Milk,313,382
3020,Milk,392,313
3021,Milk,427,313
3022,Milk,313,442
3023,Milk,457,313
3024,Milk,480,313
3025,Milk,491,313
3026,Milk,313,493
3027,Milk,313,509
3028,Milk,313,511
3029,Milk,313,528
3030,Milk,326,315
3031,Milk,340,315
3032,Milk,315,342
3033,Milk,354,315
3034,Milk,356,315
3035,Milk,367,315
3036,Milk,382,315
3037,Milk,315,392
3038,Milk,427,315
3039,Milk,315,442
3040,Milk,457,315
3041,Milk,315,480
3042,Milk,491,315
3043,Milk,493,315
3044,Milk,315,509
3045,Milk,315,511
3046,Milk,528,315
3047,Milk,340,326
3048,Milk,342,326
3049,Milk,354,326
3050,Milk,356,326
3051,Milk,367,326
3052,Milk,382,326
3053,Milk,392,326
3054,Milk,326,427
3055,Milk,326,442
3056,Milk,326,457
3057,Milk,480,326
3058,Milk,491,326
3059,Milk,326,493
3060,Milk,509,326
3061,Milk,511,326
3062,Milk,326,528
3063,Milk,340,342
3064,Milk,340,354
3065,Milk,356,340
3066,Milk,367,340
3067,Milk,340,382
3068,Milk,392,340
3069,Milk,340,427
3070,Milk,340,442
3071,Milk,340,457
3072,Milk,480,340
3073,Milk,491,340
3074,Milk,340,493
3075,Milk,340,509
3076,Milk,340,511
3077,Milk,528,340
3078,Milk,354,342
3079,Milk,342,356
3080,Milk,342,367
3081,Milk,342,382
3082,Milk,392,342
3083,Milk,342,427
3084,Milk,342,442
3085,Milk,342,457
3086,Milk,480,342
3087,Milk,491,342
3088,Milk,342,493
3089,Milk,509,342
3090,Milk,511,342
3091,Milk,342,528
3092,Milk,356,354
3093,Milk,354,367
3094,Milk,382,354
3095,Milk,354,392
3096,Milk,354,427
3097,Milk,442,354
3098,Milk,457,354
3099,Milk,480,354
3100,Milk,491,354
3101,Milk,354,493
3102,Milk,354,509
3103,Milk,511,354
3104,Milk,528,354
3105,Milk,367,356
3106,Milk,356,382
3107,Milk,392,356
3108,Milk,356,427
3109,Milk,356,442
3110,Milk,356,457
3111,Milk,480,356
3112,Milk,356,491
3113,Milk,493,356
3114,Milk,509,356
3115,Milk,356,511
3116,Milk,356,528
3117,Milk,382,367
3118,Milk,392,367
3119,Milk,427,367
3120,Milk,442,367
3121,Milk,457,367
3122,Milk,480,367
3123,Milk,491,367
3124,Milk,367,493
3125,Milk,367,509
3126,Milk,367,511
3127,Milk,528,367
3128,Milk,382,392
3129,Milk,382,427
3130,Milk,382,442
3131,Milk,382,457
3132,Milk,382,480
3133,Milk,382,491
3134,Milk,493,382
3135,Milk,382,509
3136,Milk,382,511
3137,Milk,382,528
3138,Milk,392,427
3139,Milk,442,392
3140,Milk,457,392
3141,Milk,392,480
3142,Milk,392,491
3143,Milk,392,493
3144,Milk,509,392
3145,Milk,511,392
3146,Milk,392,528
3147,Milk,427,442
3148,Milk,427,457
3149,Milk,480,427
3150,Milk,427,491
3151,Milk,493,427
3152,Milk,427,509
3153,Milk,511,427
3154,Milk,528,427
3155,Milk,442,457
3156,Milk,442,480
3157,Milk,491,442
3158,Milk,442,493
3159,Milk,509,442
3160,Milk,511,442
3161,Milk,528,442
3162,Milk,480,457
3163,Milk,457,491
3164,Milk,493,457
3165,Milk,509,457
3166,Milk,457,511
3167,Milk,528,457
3168,Milk,480,491
3169,Milk,493,480
3170,Milk,480,509
3171,Milk,511,480
3172,Milk,528,480
3173,Milk,493,491
3174,Milk,509,491
3175,Milk,511,491
3176,Milk,491,528
3177,Milk,493,509
3178,Milk,493,511
3179,Milk,493,528
3180,Milk,511,509
3181,Milk,528,509
3182,Milk,528,511
3183,Mozzarella,127,108
3184,Mozzarella,108,140
3185,Mozzarella,108,162
3186,Mozzarella,164,108
3187,Mozzarella,235,108
3188,Mozzarella,108,238
3189,Mozzarella,108,256
3190,Mozzarella,262,108
3191,Mozzarella,108,330
3192,Mozzarella,108,360
3193,Mozzarella,400,108
3194,Mozzarella,426,108
3195,Mozzarella,108,471
3196,Mozzarella,108,489
3197,Mozzarella,108,504
3198,Mozzarella,520,108
3199,Mozzarella,524,108
3200,Mozzarella,108,555
3201,Mozzarella,127,140
3202,Mozzarella,162,127
3203,Mozzarella,127,164
3204,Mozzarella,127,235
3205,Mozzarella,127,238
3206,Mozzarella,127,256
3207,Mozzarella,127,262
3208,Mozzarella,330,127
3209,Mozzarella,127,360
3210,Mozzarella,400,127
3211,Mozzarella,127,426
3212,Mozzarella,471,127
3213,Mozzarella,127,489
3214,Mozzarella,504,127
3215,Mozzarella,520,127
3216,Mozzarella,524,127
3217,Mozzarella,555,127
3218,Mozzarella,140,162
3219,Mozzarella,140,164
3220,Mozzarella,140,235
3221,Mozzarella,238,140
3222,Mozzarella,256,140
3223,Mozzarella,262,140
3224,Mozzarella,330,140
3225,Mozzarella,140,360
3226,Mozzarella,400,140
3227,Mozzarella,426,140
3228,Mozzarella,471,140
3229,Mozzarella,489,140
3230,Mozzarella,140,504
3231,Mozzarella,140,520
3232,Mozzarella,524,140
3233,Mozzarella,555,140
3234,Mozzarella,164,162
3235,Mozzarella,235,162
3236,Mozzarella,238,162
3237,Mozzarella,162,256
3238,Mozzarella,162,262
3239,Mozzarella,162,330
3240,Mozzarella,360,162
3241,Mozzarella,400,162
3242,Mozzarella,162,426
3243,Mozzarella,162,471
3244,Mozzarella,162,489
3245,Mozzarella,504,162
3246,Mozzarella,162,520
3247,Mozzarella,524,162
3248,Mozzarella,162,555
3249,Mozzarella,164,235
3250,Mozzarella,164,238
3251,Mozzarella,256,164
3252,Mozzarella,164,262
3253,Mozzarella,330,164
3254,Mozzarella,360,164
3255,Mozzarella,400,164
3256,Mozzarella,164,426
3257,Mozzarella,471,164
3258,Mozzarella,489,164
3259,Mozzarella,164,504
3260,Mozzarella,520,164
3261,Mozzarella,164,524
3262,Mozzarella,555,164
3263,Mozzarella,238,235
3264,Mozzarella,235,256
3265,Mozzarella,262,235
3266,Mozzarella,330,235
3267,Mozzarella,235,360
3268,Mozzarella,235,400
3269,Mozzarella,235,426
3270,Mozzarella,471,235
3271,Mozzarella,489,235
3272,Mozzarella,235,504
3273,Mozzarella,235,520
3274,Mozzarella,235,524
3275,Mozzarella,235,555
3276,Mozzarella,238,256
3277,Mozzarella,262,238
3278,Mozzarella,330,238
3279,Mozzarella,238,360
3280,Mozzarella,400,238
3281,Mozzarella,426,238
3282,Mozzarella,238,471
3283,Mozzarella,238,489
3284,Mozzarella,504,238
3285,Mozzarella,520,238
3286,Mozzarella,524,238
3287,Mozzarella,238,555
3288,Mozzarella,256,262
3289,Mozzarella,330,256
3290,Mozzarella,360,256
3291,Mozzarella,256,400
3292,Mozzarella,426,256
3293,Mozzarella,256,471
3294,Mozzarella,256,489
3295,Mozzarella,504,256
3296,Mozzarella,256,520
3297,Mozzarella,524,256
3298,Mozzarella,555,256
3299,Mozzarella,262,330
3300,Mozzarella,360,262
3301,Mozzarella,262,400
3302,Mozzarella,262,426
3303,Mozzarella,471,262
3304,Mozzarella,489,262
3305,Mozzarella,504,262
3306,Mozzarella,520,262
3307,Mozzarella,524,262
3308,Mozzarella,555,262
3309,Mozzarella,360,330
3310,Mozzarella,330,400
3311,Mozzarella,330,426
3312,Mozzarella,330,471
3313,Mozzarella,489,330
3314,Mozzarella,504,330
3315,Mozzarella,330,520
3316,Mozzarella,524,330
3317,Mozzarella,555,330
3318,Mozzarella,360,400
3319,Mozzarella,360,426
3320,Mozzarella,360,471
3321,Mozzarella,489,360
3322,Mozzarella,360,504
3323,Mozzarella,360,520
3324,Mozzarella,360,524
3325,Mozzarella,360,555
3326,Mozzarella,400,426
3327,Mozzarella,400,471
3328,Mozzarella,489,400
3329,Mozzarella,400,504
3330,Mozzarella,400,520
3331,Mozzarella,400,524
3332,Mozzarella,555,400
3333,Mozzarella,471,426
3334,Mozzarella,426,489
3335,Mozzarella,426,504
3336,Mozzarella,426,520
3337,Mozzarella,426,524
3338,Mozzarella,426,555
3339,Mozzarella,471,489
3340,Mozzarella,471,504
3341,Mozzarella,471,520
3342,Mozzarella,471,524
3343,Mozzarella,555,471
3344,Mozzarella,504,489
3345,Mozzarella,489,520
3346,Mozzarella,524,489
3347,Mozzarella,555,489
3348,Mozzarella,520,504
3349,Mozzarella,524,504
3350,Mozzarella,555,504
3351,Mozzarella,524,520
3352,Mozzarella,520,555
3353,Mozzarella,524,555
3354,Nuggets,261,143
3355,Nuggets,301,143
3356,Nuggets,143,307
3357,Nuggets,312,143
3358,Nuggets,143,316
3359,Nuggets,143,317
3360,Nuggets,143,336
3361,Nuggets,351,143
3362,Nuggets,143,359
3363,Nuggets,369,143
3364,Nuggets,143,379
3365,Nuggets,143,395
3366,Nuggets,403,143
3367,Nuggets,409,143
3368,Nuggets,437,143
3369,Nuggets,143,450
3370,Nuggets,497,143
3371,Nuggets,143,518
3372,Nuggets,519,143
3373,Nuggets,143,546
3374,Nuggets,261,301
3375,Nuggets,261,307
3376,Nuggets,261,312
3377,Nuggets,316,261
3378,Nuggets,317,261
3379,Nuggets,261,336
3380,Nuggets,351,261
3381,Nuggets,359,261
3382,Nuggets,369,261
3383,Nuggets,379,261
3384,Nuggets,395,261
3385,Nuggets,261,403
3386,Nuggets,409,261
3387,Nuggets,261,437
3388,Nuggets,450,261
3389,Nuggets,261,497
3390,Nuggets,518,261
3391,Nuggets,261,519
3392,Nuggets,261,546
3393,Nuggets,307,301
3394,Nuggets,301,312
3395,Nuggets,301,316
3396,Nuggets,301,317
3397,Nuggets,301,336
3398,Nuggets,351,301
3399,Nuggets,301,359
3400,Nuggets,369,301
3401,Nuggets,379,301
3402,Nuggets,301,395
3403,Nuggets,403,301
3404,Nuggets,301,409
3405,Nuggets,301,437
3406,Nuggets,301,450
3407,Nuggets,301,497
3408,Nuggets,518,301
3409,Nuggets,519,301
3410,Nuggets,546,301
3411,Nuggets,312,307
3412,Nuggets,316,307
3413,Nuggets,317,307
3414,Nuggets,307,336
3415,Nuggets,307,351
3416,Nuggets,359,307
3417,Nuggets,307,369
3418,Nuggets,379,307
3419,Nuggets,395,307
3420,Nuggets,307,403
3421,Nuggets,307,409
3422,Nuggets,307,437
3423,Nuggets,450,307
3424,Nuggets,307,497
3425,Nuggets,307,518
3426,Nuggets,307,519
3427,Nuggets,307,546
3428,Nuggets,312,316
3429,Nuggets,312,317
3430,Nuggets,312,336
3431,Nuggets,312,351
3432,Nuggets,312,359
3433,Nuggets,369,312
3434,Nuggets,312,379
3435,Nuggets,395,312
3436,Nuggets,403,312
3437,Nuggets,312,409
3438,Nuggets,312,437
3439,Nuggets,312,450
3440,Nuggets,497,312
3441,Nuggets,312,518
3442,Nuggets,519,312
3443,Nuggets,312,546
3444,Nuggets,316,317
3445,Nuggets,316,336
3446,Nuggets,316,351
3447,Nuggets,316,359
3448,Nuggets,316,369
3449,Nuggets,379,316
3450,Nuggets,395,316
3451,Nuggets,316,403
3452,Nuggets,316,409
3453,Nuggets,437,316
3454,Nuggets,316,450
3455,Nuggets,497,316
3456,Nuggets,316,518
3457,Nuggets,316,519
3458,Nuggets,316,546
3459,Nuggets,317,336
3460,Nuggets,351,317
3461,Nuggets,359,317
3462,Nuggets,317,369
3463,Nuggets,317,379
3464,Nuggets,395,317
3465,Nuggets,317,403
3466,Nuggets,409,317
3467,Nuggets,317,437
3468,Nuggets,317,450
3469,Nuggets,497,317
3470,Nuggets,518,317
3471,Nuggets,317,519
3472,Nuggets,317,546
3473,Nuggets,336,351
3474,Nuggets,336,359
3475,Nuggets,336,369
3476,Nuggets,336,379
3477,Nuggets,336,395
3478,Nuggets,403,336
3479,Nuggets,409,336
3480,Nuggets,437,336
3481,Nuggets,336,450
3482,Nuggets,497,336
3483,Nuggets,336,518
3484,Nuggets,336,519
3485,Nuggets,336,546
3486,Nuggets,359,351
3487,Nuggets,369,351
3488,Nuggets,379,351
3489,Nuggets,395,351
3490,Nuggets,403,351
3491,Nuggets,351,409
3492,Nuggets,351,437
3493,Nuggets,351,450
3494,Nuggets,351,497
3495,Nuggets,518,351
3496,Nuggets,351,519
3497,Nuggets,351,546
3498,Nuggets,369,359
3499,Nuggets,359,379
3500,Nuggets,395,359
3501,Nuggets,359,403
3502,Nuggets,359,409
3503,Nuggets,437,359
3504,Nuggets,359,450
3505,Nuggets,359,497
3506,Nuggets,359,518
3507,Nuggets,519,359
3508,Nuggets,359,546
3509,Nuggets,379,369
3510,Nuggets,395,369
3511,Nuggets,403,369
3512,Nuggets,369,409
3513,Nuggets,369,437
3514,Nuggets,369,450
3515,Nuggets,369,497
3516,Nuggets,518,369
3517,Nuggets,519,369
3518,Nuggets,546,369
3519,Nuggets,395,379
3520,Nuggets,403,379
3521,Nuggets,409,379
3522,Nuggets,437,379
3523,Nuggets,450,379
3524,Nuggets,497,379
3525,Nuggets,518,379
3526,Nuggets,379,519
3527,Nuggets,379,546
3528,Nuggets,395,403
3529,Nuggets,409,395
3530,Nuggets,437,395
3531,Nuggets,395,450
3532,Nuggets,497,395
3533,Nuggets,518,395
3534,Nuggets,519,395
3535,Nuggets,546,395
3536,Nuggets,409,403
3537,Nuggets,437,403
3538,Nuggets,403,450
3539,Nuggets,497,403
3540,Nuggets,518,403
3541,Nuggets,403,519
3542,Nuggets,546,403
3543,Nuggets,437,409
3544,Nuggets,409,450
3545,Nuggets,497,409
3546,Nuggets,518,409
3547,Nuggets,519,409
3548,Nuggets,546,409
3549,Nuggets,437,450
3550,Nuggets,437,497
3551,Nuggets,518,437
3552,Nuggets,437,519
3553,Nuggets,437,546
3554,Nuggets,497,450
3555,Nuggets,450,518
3556,Nuggets,519,450
3557,Nuggets,546,450
3558,Nuggets,518,497
3559,Nuggets,519,497
3560,Nuggets,546,497
3561,Nuggets,518,519
3562,Nuggets,546,518
3563,Nuggets,546,519
3564,Pulled_Pork,134,101
3565,Pulled_Pork,101,149
3566,Pulled_Pork,101,152
3567,Pulled_Pork,101,153
3568,Pulled_Pork,101,180
3569,Pulled_Pork,101,191
3570,Pulled_Pork,305,101
3571,Pulled_Pork,101,363
3572,Pulled_Pork,101,439
3573,Pulled_Pork,101,466
3574,Pulled_Pork,101,532
3575,Pulled_Pork,541,101
3576,Pulled_Pork,149,134
3577,Pulled_Pork,152,134
3578,Pulled_Pork,134,153
3579,Pulled_Pork,180,134
3580,Pulled_Pork,191,134
3581,Pulled_Pork,134,305
3582,Pulled_Pork,363,134
3583,Pulled_Pork,134,439
3584,Pulled_Pork,466,134
3585,Pulled_Pork,532,134
3586,Pulled_Pork,541,134
3587,Pulled_Pork,149,152
3588,Pulled_Pork,153,149
3589,Pulled_Pork,180,149
3590,Pulled_Pork,149,191
3591,Pulled_Pork,305,149
3592,Pulled_Pork,149,363
3593,Pulled_Pork,149,439
3594,Pulled_Pork,466,149
3595,Pulled_Pork,149,532
3596,Pulled_Pork,541,149
3597,Pulled_Pork,152,153
3598,Pulled_Pork,180,152
3599,Pulled_Pork,152,191
3600,Pulled_Pork,305,152
3601,Pulled_Pork,152,363
3602,Pulled_Pork,439,152
3603,Pulled_Pork,466,152
3604,Pulled_Pork,532,152
3605,Pulled_Pork,541,152
3606,Pulled_Pork,153,180
3607,Pulled_Pork,191,153
3608,Pulled_Pork,153,305
3609,Pulled_Pork,153,363
3610,Pulled_Pork,153,439
3611,Pulled_Pork,466,153
3612,Pulled_Pork,532,153
3613,Pulled_Pork,153,541
3614,Pulled_Pork,191,180
3615,Pulled_Pork,305,180
3616,Pulled_Pork,180,363
3617,Pulled_Pork,180,439
3618,Pulled_Pork,180,466
3619,Pulled_Pork,532,180
3620,Pulled_Pork,180,541
3621,Pulled_Pork,305,191
3622,Pulled_Pork,363,191
3623,Pulled_Pork,191,439
3624,Pulled_Pork,466,191
3625,Pulled_Pork,532,191
3626,Pulled_Pork,541,191
3627,Pulled_Pork,305,363
3628,Pulled_Pork,305,439
3629,Pulled_Pork,305,466
3630,Pulled_Pork,305,532
3631,Pulled_Pork,541,305
3632,Pulled_Pork,439,363
3633,Pulled_Pork,466,363
3634,Pulled_Pork,532,363
3635,Pulled_Pork,541,363
3636,Pulled_Pork,439,466
3637,Pulled_Pork,532,439
3638,Pulled_Pork,541,439
3639,Pulled_Pork,532,466
3640,Pulled_Pork,541,466
3641,Pulled_Pork,532,541
3642,Sour_Cream,188,113
3643,Sour_Cream,266,113
3644,Sour_Cream,113,341
3645,Sour_Cream,364,113
3646,Sour_Cream,373,113
3647,Sour_Cream,415,113
3648,Sour_Cream,113,445
3649,Sour_Cream,113,487
3650,Sour_Cream,188,266
3651,Sour_Cream,341,188
3652,Sour_Cream,188,364
3653,Sour_Cream,373,188
3654,Sour_Cream,415,188
3655,Sour_Cream,445,188
3656,Sour_Cream,487,188
3657,Sour_Cream,266,341
3658,Sour_Cream,266,364
3659,Sour_Cream,266,373
3660,Sour_Cream,266,415
3661,Sour_Cream,266,445
3662,Sour_Cream,487,266
3663,Sour_Cream,364,341
3664,Sour_Cream,341,373
3665,Sour_Cream,415,341
3666,Sour_Cream,341,445
3667,Sour_Cream,487,341
3668,Sour_Cream,373,364
3669,Sour_Cream,415,364
3670,Sour_Cream,445,364
3671,Sour_Cream,487,364
3672,Sour_Cream,373,415
3673,Sour_Cream,445,373
3674,Sour_Cream,373,487
3675,Sour_Cream,445,415
3676,Sour_Cream,487,415
3677,Sour_Cream,487,445
3678,Steak,121,148
3679,Steak,150,121
3680,Steak,121,154
3681,Steak,158,121
3682,Steak,121,269
3683,Steak,274,121
3684,Steak,121,287
3685,Steak,121,289
3686,Steak,121,335
3687,Steak,343,121
3688,Steak,352,121
3689,Steak,406,121
3690,Steak,121,419
3691,Steak,121,444
3692,Steak,121,463
3693,Steak,539,121
3694,Steak,549,121
3695,Steak,553,121
3696,Steak,148,150
3697,Steak,148,154
3698,Steak,148,158
3699,Steak,269,148
3700,Steak,148,274
3701,Steak,148,287
3702,Steak,289,148
3703,Steak,148,335
3704,Steak,148,343
3705,Steak,148,352
3706,Steak,148,406
3707,Steak,419,148
3708,Steak,444,148
3709,Steak,148,463
3710,Steak,539,148
3711,Steak,148,549
3712,Steak,148,553
3713,Steak,150,154
3714,Steak,150,158
3715,Steak,269,150
3716,Steak,274,150
3717,Steak,287,150
3718,Steak,289,150
3719,Steak,335,150
3720,Steak,343,150
3721,Steak,150,352
3722,Steak,150,406
3723,Steak,419,150
3724,Steak,444,150
3725,Steak,150,463
3726,Steak,539,150
3727,Steak,549,150
3728,Steak,553,150
3729,Steak,154,158
3730,Steak,269,154
3731,Steak,154,274
3732,Steak,287,154
3733,Steak,154,289
3734,Steak,335,154
3735,Steak,343,154
3736,Steak,154,352
3737,Steak,154,406
3738,Steak,154,419
3739,Steak,154,444
3740,Steak,154,463
3741,Steak,154,539
3742,Steak,154,549
3743,Steak,553,154
3744,Steak,269,158
3745,Steak,274,158
3746,Steak,158,287
3747,Steak,289,158
3748,Steak,335,158
3749,Steak,158,343
3750,Steak,158,352
3751,Steak,158,406
3752,Steak,419,158
3753,Steak,158,444
3754,Steak,463,158
3755,Steak,539,158
3756,Steak,549,158
3757,Steak,553,158
3758,Steak,274,269
3759,Steak,269,287
3760,Steak,289,269
3761,Steak,269,335
3762,Steak,269,343
3763,Steak,352,269
3764,Steak,406,269
3765,Steak,419,269
3766,Steak,269,444
3767,Steak,463,269
3768,Steak,539,269
3769,Steak,549,269
3770,Steak,269,553
3771,Steak,274,287
3772,Steak,289,274
3773,Steak,274,335
3774,Steak,274,343
3775,Steak,274,352
3776,Steak,274,406
3777,Steak,274,419
3778,Steak,274,444
3779,Steak,274,463
3780,Steak,539,274
3781,Steak,549,274
3782,Steak,553,274
3783,Steak,287,289
3784,Steak,287,335
3785,Steak,343,287
3786,Steak,287,352
3787,Steak,406,287
3788,Steak,419,287
3789,Steak,287,444
3790,Steak,463,287
3791,Steak,539,287
3792,Steak,287,549
3793,Steak,287,553
3794,Steak,335,289
3795,Steak,289,343
3796,Steak,289,352
3797,Steak,406,289
3798,Steak,419,289
3799,Steak,289,444
3800,Steak,463,289
3801,Steak,289,539
3802,Steak,289,549
3803,Steak,289,553
3804,Steak,343,335
3805,Steak,335,352
3806,Steak,406,335
3807,Steak,419,335
3808,Steak,444,335
3809,Steak,463,335
3810,Steak,335,539
3811,Steak,549,335
3812,Steak,553,335
3813,Steak,343,352
3814,Steak,406,343
3815,Steak,343,419
3816,Steak,444,343
3817,Steak,343,463
3818,Steak,343,539
3819,Steak,549,343
3820,Steak,553,343
3821,Steak,406,352
3822,Steak,352,419
3823,Steak,444,352
3824,Steak,463,352
3825,Steak,539,352
3826,Steak,549,352
3827,Steak,553,352
3828,Steak,406,419
3829,Steak,444,406
3830,Steak,463,406
3831,Steak,406,539
3832,Steak,406,549
3833,Steak,553,406
3834,Steak,444,419
3835,Steak,463,419
3836,Steak,419,539
3837,Steak,549,419
3838,Steak,419,553
3839,Steak,444,463
3840,Steak,444,539
3841,Steak,549,444
3842,Steak,553,444
3843,Steak,539,463
3844,Steak,549,463
3845,Steak,463,553
3846,Steak,539,549
3847,Steak,539,553
3848,Steak,549,553
3849,Unbreaded_Chicken_Breast,249,230
3850,Unbreaded_Chicken_Breast,251,230
3851,Unbreaded_Chicken_Breast,260,230
3852,Unbreaded_Chicken_Breast,230,291
3853,Unbreaded_Chicken_Breast,230,357
3854,Unbreaded_Chicken_Breast,230,376
3855,Unbreaded_Chicken_Breast,408,230
3856,Unbreaded_Chicken_Breast,413,230
3857,Unbreaded_Chicken_Breast,230,443
3858,Unbreaded_Chicken_Breast,485,230
3859,Unbreaded_Chicken_Breast,230,513
3860,Unbreaded_Chicken_Breast,249,251
3861,Unbreaded_Chicken_Breast,249,260
3862,Unbreaded_Chicken_Breast,291,249
3863,Unbreaded_Chicken_Breast,357,249
3864,Unbreaded_Chicken_Breast,376,249
3865,Unbreaded_Chicken_Breast,408,249
3866,Unbreaded_Chicken_Breast,413,249
3867,Unbreaded_Chicken_Breast,249,443
3868,Unbreaded_Chicken_Breast,249,485
3869,Unbreaded_Chicken_Breast,513,249
3870,Unbreaded_Chicken_Breast,260,251
3871,Unbreaded_Chicken_Breast,291,251
3872,Unbreaded_Chicken_Breast,357,251
3873,Unbreaded_Chicken_Breast,251,376
3874,Unbreaded_Chicken_Breast,408,251
3875,Unbreaded_Chicken_Breast,413,251
3876,Unbreaded_Chicken_Breast,443,251
3877,Unbreaded_Chicken_Breast,251,485
3878,Unbreaded_Chicken_Breast,251,513
3879,Unbreaded_Chicken_Breast,291,260
3880,Unbreaded_Chicken_Breast,260,357
3881,Unbreaded_Chicken_Breast,260,376
3882,Unbreaded_Chicken_Breast,260,408
3883,Unbreaded_Chicken_Breast,413,260
3884,Unbreaded_Chicken_Breast,260,443
3885,Unbreaded_Chicken_Breast,260,485
3886,Unbreaded_Chicken_Breast,260,513
3887,Unbreaded_Chicken_Breast,291,357
3888,Unbreaded_Chicken_Breast,291,376
3889,Unbreaded_Chicken_Breast,408,291
3890,Unbreaded_Chicken_Breast,291,413
3891,Unbreaded_Chicken_Breast,291,443
3892,Unbreaded_Chicken_Breast,291,485
3893,Unbreaded_Chicken_Breast,513,291
3894,Unbreaded_Chicken_Breast,357,376
3895,Unbreaded_Chicken_Breast,357,408
3896,Unbreaded_Chicken_Breast,413,357
3897,Unbreaded_Chicken_Breast,357,443
3898,Unbreaded_Chicken_Breast,357,485
3899,Unbreaded_Chicken_Breast,357,513
3900,Unbreaded_Chicken_Breast,408,376
3901,Unbreaded_Chicken_Breast,413,376
3902,Unbreaded_Chicken_Breast,376,443
3903,Unbreaded_Chicken_Breast,485,376
3904,Unbreaded_Chicken_Breast,376,513
3905,Unbreaded_Chicken_Breast,413,408
3906,Unbreaded_Chicken_Breast,408,443
3907,Unbreaded_Chicken_Breast,485,408
3908,Unbreaded_Chicken_Breast,408,513
3909,Unbreaded_Chicken_Breast,443,413
3910,Unbreaded_Chicken_Breast,485,413
3911,Unbreaded_Chicken_Breast,513,413
3912,Unbreaded_Chicken_Breast,485,443
3913,Unbreaded_Chicken_Breast,443,513
3914,Unbreaded_Chicken_Breast,485,513
3915,Yogurt,171,120
3916,Yogurt,120,187
3917,Yogurt,199,120
3918,Yogurt,120,206
3919,Yogurt,120,221
3920,Yogurt,120,288
3921,Yogurt,370,120
3922,Yogurt,120,430
3923,Yogurt,448,120
3924,Yogurt,120,459
3925,Yogurt,472,120
3926,Yogurt,120,535
3927,Yogurt,120,556
3928,Yogurt,171,187
3929,Yogurt,199,171
3930,Yogurt,171,206
3931,Yogurt,221,171
3932,Yogurt,171,288
3933,Yogurt,370,171
3934,Yogurt,430,171
3935,Yogurt,171,448
3936,Yogurt,459,171
3937,Yogurt,472,171
3938,Yogurt,535,171
3939,Yogurt,556,171
3940,Yogurt,187,199
3941,Yogurt,187,206
3942,Yogurt,221,187
3943,Yogurt,288,187
3944,Yogurt,370,187
3945,Yogurt,430,187
3946,Yogurt,187,448
3947,Yogurt,187,459
3948,Yogurt,472,187
3949,Yogurt,535,187
3950,Yogurt,556,187
3951,Yogurt,199,206
3952,Yogurt,199,221
3953,Yogurt,288,199
3954,Yogurt,370,199
3955,Yogurt,199,430
3956,Yogurt,199,448
3957,Yogurt,459,199
3958,Yogurt,472,199
3959,Yogurt,535,199
3960,Yogurt,199,556
3961,Yogurt,221,206
3962,Yogurt,288,206
3963,Yogurt,206,370
3964,Yogurt,430,206
3965,Yogurt,206,448
3966,Yogurt,459,206
3967,Yogurt,472,206
3968,Yogurt,206,535
3969,Yogurt,556,206
3970,Yogurt,221,288
3971,Yogurt,221,370
3972,Yogurt,430,221
3973,Yogurt,221,448
3974,Yogurt,459,221
3975,Yogurt,221,472
3976,Yogurt,535,221
3977,Yogurt,221,556
3978,Yogurt,370,288
3979,Yogurt,430,288
3980,Yogurt,288,448
3981,Yogurt,288,459
3982,Yogurt,472,288
3983,Yogurt,535,288
