category,block_id,respondent,n_analogs,n_pairs,pairwise_accuracy,spearman,recall_at_1,recall_at_3
Nuggets,1,220,3,3,0.6666666666666666,0.5,0.0,1.0
Nuggets,1,221,3,3,1.0,1.0,1.0,1.0
Nuggets,1,223,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Nuggets,1,224,3,3,1.0,1.0,1.0,1.0
Nuggets,1,227,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,228,3,3,0.5,,0.3333333333333333,1.0
Nuggets,1,229,3,3,0.6666666666666666,0.5,0.0,1.0
Nuggets,1,230,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,231,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,234,3,3,0.3333333333333333,-0.5,0.0,1.0
Nuggets,1,236,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,238,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,239,3,3,0.0,-1.0,0.0,1.0
Nuggets,1,240,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,241,3,3,0.3333333333333333,-0.5,0.0,1.0
Nuggets,1,242,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,243,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,244,3,3,0.5,0.0,0.0,1.0
Nuggets,1,245,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,246,3,3,0.6666666666666666,0.5,1.0,1.0
Nuggets,1,248,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,249,3,3,0.5,0.0,0.5,1.0
Nuggets,1,250,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,251,3,3,0.5,0.0,0.0,1.0
Nuggets,1,252,3,3,0.5,0.0,0.5,1.0
Nuggets,1,253,3,3,0.3333333333333333,-0.5,0.0,1.0
Nuggets,1,254,3,3,0.6666666666666666,0.5,0.0,1.0
Nuggets,1,255,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,256,3,3,0.0,-1.0,0.0,1.0
Nuggets,1,259,3,3,0.5,0.0,0.5,1.0
Nuggets,1,260,3,3,0.6666666666666666,0.5,0.0,1.0
Nuggets,1,261,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,262,3,3,0.3333333333333333,-0.5,0.0,1.0
Nuggets,1,263,3,3,0.6666666666666666,0.5,0.0,1.0
Nuggets,1,264,3,3,0.5,0.0,0.5,1.0
Nuggets,1,265,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,266,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,267,3,3,0.3333333333333333,-0.5,0.0,1.0
Nuggets,1,269,3,3,0.6666666666666666,0.5,0.0,1.0
Nuggets,1,270,3,3,0.6666666666666666,0.5,1.0,1.0
Nuggets,1,271,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,273,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,274,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,275,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,276,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Nuggets,1,277,3,3,0.5,0.0,0.5,1.0
Nuggets,1,278,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Nuggets,1,280,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Nuggets,1,281,3,3,0.3333333333333333,-0.5,0.0,1.0
Nuggets,1,282,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,283,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Nuggets,1,284,3,3,0.5,,0.3333333333333333,1.0
Nuggets,1,287,3,3,0.5,0.0,0.0,1.0
Nuggets,1,289,3,3,0.3333333333333333,-0.5,0.0,1.0
Nuggets,1,290,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Nuggets,1,291,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,293,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Nuggets,1,294,3,3,0.6666666666666666,0.5,0.0,1.0
Nuggets,1,296,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Nuggets,2,107,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Nuggets,2,108,4,6,0.5,,0.25,0.75
Nuggets,2,109,4,6,0.3333333333333333,-0.4472135954999579,0.0,0.5
Nuggets,2,110,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Nuggets,2,112,4,6,0.5833333333333334,0.21081851067789195,0.0,1.0
Nuggets,2,113,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Nuggets,2,114,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Nuggets,2,115,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Nuggets,2,117,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Nuggets,2,119,4,6,0.5,0.0,0.0,0.5
Nuggets,2,120,4,6,0.75,0.7378647873726218,0.0,1.0
Nuggets,2,121,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Nuggets,2,122,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Nuggets,2,124,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Nuggets,2,125,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Nuggets,2,126,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Nuggets,2,127,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Nuggets,2,128,4,6,0.75,0.632455532033676,1.0,1.0
Nuggets,2,131,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Nuggets,2,132,4,6,0.6666666666666666,0.4472135954999579,0.5,1.0
Nuggets,2,133,4,6,0.6666666666666666,0.4472135954999579,0.5,1.0
Nuggets,2,134,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Nuggets,2,136,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Nuggets,2,140,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Nuggets,2,141,4,6,1.0,1.0,1.0,1.0
Nuggets,2,142,4,6,0.16666666666666666,-0.8944271909999159,0.0,0.5
Nuggets,2,143,4,6,0.4166666666666667,-0.2581988897471611,0.0,0.6666666666666666
Nuggets,2,144,4,6,0.5,,0.25,0.75
Nuggets,2,145,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Nuggets,2,146,4,6,0.75,0.632455532033676,0.0,1.0
Nuggets,2,148,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Nuggets,2,151,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Nuggets,2,152,4,6,0.4166666666666667,-0.10540925533894598,0.5,1.0
Nuggets,2,153,4,6,0.75,0.7378647873726218,0.0,1.0
Nuggets,2,154,4,6,0.08333333333333333,-0.9486832980505139,0.0,0.0
Nuggets,2,157,4,6,0.75,0.7745966692414834,1.0,1.0
Nuggets,2,158,4,6,1.0,1.0,1.0,1.0
Nuggets,2,159,4,6,0.75,0.632455532033676,1.0,1.0
Nuggets,2,161,4,6,0.4166666666666667,-0.2581988897471611,0.0,0.6666666666666666
Nuggets,2,164,4,6,0.75,0.7745966692414834,1.0,1.0
Nuggets,2,167,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Nuggets,2,170,4,6,0.5,0.0,0.5,1.0
Nuggets,2,171,4,6,0.5,,0.25,0.75
Nuggets,2,175,4,6,0.5,,0.25,0.75
Nuggets,2,176,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Nuggets,2,177,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Nuggets,2,178,4,6,0.25,-0.7745966692414834,0.0,0.0
Nuggets,2,180,4,6,0.5833333333333334,0.21081851067789195,0.5,1.0
Nuggets,2,181,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Nuggets,2,184,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Nuggets,2,185,4,6,0.75,0.7378647873726218,0.0,1.0
Nuggets,2,188,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Nuggets,2,189,4,6,0.75,0.7745966692414834,1.0,1.0
Nuggets,2,190,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Nuggets,2,192,4,6,0.5833333333333334,0.21081851067789195,0.0,1.0
Nuggets,2,193,4,6,0.75,0.632455532033676,0.0,1.0
Nuggets,2,194,4,6,0.75,0.7745966692414834,1.0,1.0
Pulled_Pork,0,2,4,6,0.75,0.7378647873726218,0.5,1.0
Pulled_Pork,0,6,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Pulled_Pork,0,7,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Pulled_Pork,0,9,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Pulled_Pork,0,13,4,6,0.5,0.0,0.0,0.5
Pulled_Pork,0,14,4,6,0.75,0.7378647873726218,0.0,1.0
Pulled_Pork,0,17,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Pulled_Pork,0,26,4,6,0.5833333333333334,0.21081851067789195,0.5,1.0
Pulled_Pork,0,28,4,6,0.5,0.0,0.5,1.0
Pulled_Pork,0,30,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Pulled_Pork,0,31,4,6,0.4166666666666667,-0.316227766016838,0.0,0.0
Pulled_Pork,0,32,4,6,0.75,0.632455532033676,1.0,1.0
Pulled_Pork,0,37,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,38,4,6,0.5,0.0,0.5,1.0
Pulled_Pork,0,39,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,40,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Pulled_Pork,0,41,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Pulled_Pork,0,46,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Pulled_Pork,0,48,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Pulled_Pork,0,49,4,6,0.5,0.0,0.0,1.0
Pulled_Pork,0,50,4,6,0.5,,0.25,0.75
Pulled_Pork,0,53,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Pulled_Pork,0,57,4,6,0.75,0.632455532033676,1.0,1.0
Pulled_Pork,0,58,4,6,0.5,,0.25,0.75
Pulled_Pork,0,59,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Pulled_Pork,0,64,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Pulled_Pork,0,65,4,6,0.5833333333333334,0.21081851067789195,0.5,1.0
Pulled_Pork,0,66,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Pulled_Pork,0,67,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Pulled_Pork,0,68,4,6,0.5,0.19999999999999998,1.0,1.0
Pulled_Pork,0,69,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,70,4,6,0.25,-0.7745966692414834,0.0,0.0
Pulled_Pork,0,74,4,6,0.5,,0.25,0.75
Pulled_Pork,0,75,4,6,0.4166666666666667,-0.10540925533894598,0.0,0.5
Pulled_Pork,0,77,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Pulled_Pork,0,78,4,6,0.75,0.7378647873726218,0.0,1.0
Pulled_Pork,0,80,4,6,0.75,0.632455532033676,0.5,1.0
Pulled_Pork,0,81,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,82,4,6,0.75,0.632455532033676,0.0,1.0
Pulled_Pork,0,84,4,6,0.08333333333333333,-0.9486832980505139,0.0,0.5
Pulled_Pork,0,85,4,6,0.75,0.7378647873726218,0.5,1.0
Pulled_Pork,0,89,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,90,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Pulled_Pork,0,92,4,6,0.5,,0.25,0.75
Pulled_Pork,0,95,4,6,0.3333333333333333,-0.6000000000000001,0.0,1.0
Pulled_Pork,0,97,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Pulled_Pork,0,99,4,6,0.5833333333333334,0.10540925533894598,0.5,1.0
Pulled_Pork,0,104,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Pulled_Pork,0,105,4,6,0.5,-0.19999999999999998,0.0,0.0
Pulled_Pork,0,106,4,6,0.75,0.7378647873726218,0.5,1.0
Pulled_Pork,0,108,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Pulled_Pork,0,109,4,6,1.0,1.0,1.0,1.0
Pulled_Pork,0,113,4,6,0.6666666666666666,0.6000000000000001,0.0,1.0
Pulled_Pork,0,115,4,6,0.5833333333333334,0.21081851067789195,0.0,1.0
Pulled_Pork,0,116,4,6,0.25,-0.632455532033676,0.0,0.5
Pulled_Pork,0,117,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,119,4,6,0.75,0.632455532033676,1.0,1.0
Pulled_Pork,0,120,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Pulled_Pork,0,121,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Pulled_Pork,0,122,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Pulled_Pork,0,124,4,6,0.4166666666666667,-0.316227766016838,0.0,0.0
Pulled_Pork,0,125,4,6,0.75,0.7745966692414834,1.0,1.0
Pulled_Pork,0,127,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,128,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Pulled_Pork,0,129,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,135,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Pulled_Pork,0,136,4,6,0.5,0.0,0.5,1.0
Pulled_Pork,0,142,4,6,0.5833333333333334,0.10540925533894598,0.0,0.5
Pulled_Pork,0,143,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Pulled_Pork,0,146,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Pulled_Pork,0,150,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Pulled_Pork,0,151,4,6,0.5,,0.25,0.75
Pulled_Pork,0,154,4,6,1.0,1.0,1.0,1.0
Pulled_Pork,0,155,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Pulled_Pork,0,156,4,6,0.75,0.632455532033676,1.0,1.0
Pulled_Pork,0,157,4,6,0.75,0.632455532033676,0.5,1.0
Pulled_Pork,0,158,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Pulled_Pork,0,159,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Pulled_Pork,0,160,4,6,0.75,0.632455532033676,1.0,1.0
Pulled_Pork,0,161,4,6,0.3333333333333333,-0.39999999999999997,0.0,1.0
Pulled_Pork,0,162,4,6,0.75,0.632455532033676,1.0,1.0
Pulled_Pork,0,163,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,164,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Pulled_Pork,0,168,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Pulled_Pork,0,170,4,6,0.5,,0.25,0.75
Pulled_Pork,0,171,4,6,0.75,0.632455532033676,0.5,1.0
Pulled_Pork,0,172,4,6,0.75,0.632455532033676,0.5,1.0
Pulled_Pork,0,173,4,6,0.75,0.7745966692414834,1.0,1.0
Pulled_Pork,0,174,4,6,0.4166666666666667,-0.2581988897471611,0.0,0.6666666666666666
Pulled_Pork,0,175,4,6,0.08333333333333333,-0.9486832980505139,0.0,0.0
Pulled_Pork,0,176,4,6,0.75,0.632455532033676,1.0,1.0
Pulled_Pork,0,177,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Pulled_Pork,0,178,4,6,0.5,,0.25,0.75
Pulled_Pork,0,179,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Pulled_Pork,0,181,4,6,1.0,1.0,1.0,1.0
Pulled_Pork,0,186,4,6,0.5833333333333334,0.10540925533894598,0.0,0.5
Pulled_Pork,0,188,4,6,0.5,0.0,0.5,1.0
Pulled_Pork,0,189,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Pulled_Pork,0,192,4,6,0.75,0.7378647873726218,0.0,1.0
Pulled_Pork,0,193,4,6,0.5,,0.25,0.75
Pulled_Pork,0,195,4,6,0.75,0.7745966692414834,0.3333333333333333,1.0
Pulled_Pork,0,197,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Pulled_Pork,0,201,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Pulled_Pork,1,1,3,3,0.5,,0.3333333333333333,1.0
Pulled_Pork,1,3,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,4,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,5,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,8,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,10,3,3,0.0,-1.0,0.0,1.0
Pulled_Pork,1,11,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,12,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Pulled_Pork,1,15,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,16,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,18,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,19,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,20,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,21,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,22,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,23,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,24,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,25,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,27,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,29,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,33,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,34,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,35,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,36,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,42,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,43,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,44,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,45,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Pulled_Pork,1,47,3,3,0.5,0.0,0.0,1.0
Pulled_Pork,1,51,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,52,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,54,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,55,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,56,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,60,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,61,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,62,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,63,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,71,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,72,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Pulled_Pork,1,73,3,3,0.5,0.0,0.0,1.0
Pulled_Pork,1,76,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,79,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Pulled_Pork,1,83,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,86,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,87,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,88,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,91,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,93,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,94,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,96,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,98,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,100,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,101,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,102,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,103,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Pulled_Pork,1,107,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,110,3,3,0.5,,0.3333333333333333,1.0
Pulled_Pork,1,111,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,112,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Pulled_Pork,1,114,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,118,3,3,0.5,,0.3333333333333333,1.0
Pulled_Pork,1,123,3,3,0.5,0.0,0.0,1.0
Pulled_Pork,1,126,3,3,0.5,0.0,0.0,1.0
Pulled_Pork,1,130,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,131,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Pulled_Pork,1,132,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,133,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,134,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,137,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,138,3,3,0.5,0.0,0.0,1.0
Pulled_Pork,1,139,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Pulled_Pork,1,140,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,141,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Pulled_Pork,1,144,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Pulled_Pork,1,145,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,147,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,148,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,149,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,152,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,153,3,3,0.5,0.0,0.0,1.0
Pulled_Pork,1,165,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,166,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,167,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,169,3,3,0.6666666666666666,0.5,1.0,1.0
Pulled_Pork,1,180,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Pulled_Pork,1,182,3,3,1.0,1.0,1.0,1.0
Pulled_Pork,1,183,3,3,0.16666666666666666,-0.8660254037844387,0.0,1.0
Pulled_Pork,1,184,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,185,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,187,3,3,0.5,,0.3333333333333333,1.0
Pulled_Pork,1,190,3,3,0.5,0.0,0.0,1.0
Pulled_Pork,1,191,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,194,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,196,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,198,3,3,0.3333333333333333,-0.5,0.0,1.0
Pulled_Pork,1,199,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Pulled_Pork,1,200,3,3,0.6666666666666666,0.5,0.0,1.0
Pulled_Pork,1,202,3,3,0.0,-1.0,0.0,1.0
Pulled_Pork,1,203,3,3,0.5,0.0,0.5,1.0
Pulled_Pork,1,204,3,3,0.6666666666666666,0.5,1.0,1.0
Sour_Cream,0,1,5,10,0.5,0.07894736842105264,0.0,1.0
Sour_Cream,0,2,5,10,0.5,0.0,0.0,0.3333333333333333
Sour_Cream,0,3,5,10,0.4,-0.31622776601683794,0.0,0.0
Sour_Cream,0,4,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Sour_Cream,0,5,5,10,0.45,-0.10259783520851541,0.0,0.0
Sour_Cream,0,6,5,10,0.6,0.31622776601683794,1.0,1.0
Sour_Cream,0,7,5,10,0.65,0.35909242322980395,0.0,1.0
Sour_Cream,0,8,5,10,0.6,0.2894736842105264,1.0,1.0
Sour_Cream,0,9,5,10,0.85,0.8207826816681234,1.0,1.0
Sour_Cream,0,10,5,10,0.65,0.30779350562554625,0.5,1.0
Sour_Cream,0,11,5,10,0.45,0.051298917604257706,1.0,1.0
Sour_Cream,0,12,5,10,0.5,0.09999999999999999,0.0,0.0
Sour_Cream,0,13,5,10,0.35,-0.35909242322980395,0.0,0.5
Sour_Cream,0,14,5,10,0.65,0.44721359549995787,1.0,1.0
Sour_Cream,0,15,5,10,0.7,0.4743416490252569,0.5,1.0
Sour_Cream,0,16,5,10,0.2,-0.7905694150420948,0.0,0.0
Sour_Cream,0,17,5,10,0.65,0.44721359549995787,1.0,1.0
Sour_Cream,0,18,5,10,0.55,0.20519567041703082,0.5,1.0
Sour_Cream,0,19,5,10,0.4,-0.31622776601683794,0.0,0.0
Sour_Cream,0,20,5,10,0.7,0.5773502691896257,0.5,1.0
Sour_Cream,0,21,5,10,0.95,0.9746794344808964,1.0,1.0
Sour_Cream,0,22,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Sour_Cream,0,23,5,10,0.75,0.5642880936468347,1.0,1.0
Sour_Cream,0,24,5,10,0.75,0.6155870112510925,0.5,1.0
Sour_Cream,0,25,5,10,0.8,0.7905694150420948,0.5,1.0
Sour_Cream,0,26,5,10,0.6,0.19999999999999998,0.0,1.0
Sour_Cream,0,27,5,10,0.6,0.21081851067789192,0.5,1.0
Sour_Cream,0,28,5,10,0.85,0.8207826816681233,0.5,1.0
Sour_Cream,0,29,5,10,0.55,0.22360679774997894,0.0,0.3333333333333333
Sour_Cream,0,30,5,10,0.6,0.2867696673382022,0.3333333333333333,1.0
Sour_Cream,0,31,5,10,0.4,-0.35355339059327373,0.0,0.5
Sour_Cream,0,32,5,10,0.45,0.051298917604257706,1.0,1.0
Sour_Cream,0,33,5,10,0.65,0.44721359549995787,1.0,1.0
Sour_Cream,0,34,5,10,0.95,0.9746794344808964,1.0,1.0
Sour_Cream,0,35,5,10,0.65,0.35909242322980395,0.0,1.0
Sour_Cream,0,36,5,10,0.45,-0.22360679774997894,0.0,0.6666666666666666
Sour_Cream,0,37,5,10,0.95,0.9746794344808964,1.0,1.0
Sour_Cream,0,38,5,10,0.75,0.6155870112510925,1.0,1.0
Sour_Cream,0,39,5,10,0.4,-0.35355339059327373,0.25,0.75
Sour_Cream,0,40,5,10,0.95,0.9746794344808964,1.0,1.0
Sour_Cream,0,41,5,10,0.7,0.5773502691896257,0.5,1.0
Sour_Cream,0,42,5,10,0.6,0.35355339059327373,0.25,0.75
Sour_Cream,0,43,5,10,0.65,0.35909242322980395,1.0,1.0
Sour_Cream,0,44,5,10,0.85,0.8944271909999157,1.0,1.0
